ERs (tCO2e/ha)
""
33.602709790282084
19.275323386392767
13.321313681174786
10.091055892061283
8.273479085634904
7.19803629330831
6.516835626537575
6.047831742618182
5.695236636146755
5.408430010099106
5.160536390576811
4.937193474793664
4.730644989908032
4.536628275464042
4.35273256498134
4.177532344164892
4.010129530212336
3.8499114000611194
3.696422418851673
3.5492962197747437
3.4082193628762973
3.272911893029343
3.1431167867752094
3.0185941100847153
2.8991176797336635
2.7844730616305284
2.6744562889975967
2.5688729736055436
2.4675376366017545
2.370273166563569
2.2769103552380705
2.1872874841483445
2.1012499472693924
2.018649901372162
1.93934593907962
1.8632027814919756
1.79009098827823
1.719886683681248
1.6524712972126328
1.5877313180265393
