ERs (tCO2e/ha)
""
71.01946639909345
39.132206845151806
25.976963546944773
18.88774398485386
14.949314400603734
12.667326096434172
11.264932170209212
10.334877642658805
9.66251669691068
9.134255122393492
8.689722710563322
8.296650623639655
7.937633508410063
7.603141251733812
7.287825688781908
6.988567072155594
6.703439959272662
6.431165263362132
6.170819483545277
5.921680036453641
5.683142649079277
5.454676932579129
5.235802208593985
5.026074098289773
4.82507684909243
4.632418736694537
4.447729130366241
4.270656471557913
4.100866766353647
3.938042378060563
3.7818810047403795
3.632094778776102
3.4884094534444237
3.350563656320503
3.21830819736734
3.0914054239221116
2.9696286171947954
2.852761426288661
2.74059733655668
2.6329391696323654
