ERs (tCO2e/ha)
""
50.764867123995465
26.633852103487992
16.668285041942138
11.321553266818768
8.369127574097684
6.673826209324626
5.646029815536234
4.977346183597793
4.505511329044443
4.144710464154106
3.849290217450919
3.5947547861186373
3.3677812661366366
3.1609632387100106
2.9700397276382327
2.792432630582558
2.6264737085039562
2.4709952298903204
2.325112521265789
2.1881078655064052
2.059367979094565
1.9383498607988798
1.8245617037680166
1.7175518408634833
1.6169020059289494
1.5222229424482048
1.433151314554299
1.34934736332139
1.2704930093697964
1.1962902395149182
1.1264596877760955
1.0607393597697505
0.998883470276264
0.940661375033064
0.8858565840377537
0.834265847165066
0.7856983049936019
0.7399746990198727
0.6969266363169311
0.6563959042967582
