ERs (tCO2e/ha)
""
27.22756828912921
15.632411873038341
10.814875273804105
8.195043875170924
6.7173874180667115
5.841021497625874
5.284767266331959
4.901191046739233
4.612558303844028
4.377705218847147
4.174732281246698
3.9919125454114712
3.822900247597419
3.6642011474881215
3.513835500270048
3.370630837973067
3.2338476238564886
3.102980930706733
2.9776552343085
2.8575684797041254
2.7424622303726522
2.6321056321201013
2.5262867003353455
2.4248074952940564
2.3274813670215884
2.2341313067089104
2.144588894372975
2.058693572042389
1.9762920985692176
1.8972381093264445
1.8213917396303902
1.7486192895945198
1.67879291814229
1.611790359243327
1.5474946562918508
1.485793912085569
1.4265810527039946
1.3697536040548381
1.3152134801248394
1.2628667821417991
