ERs (tCO2e/ha)
""
29.006784315396434
16.74621703937187
11.645241667326468
8.873873801395638
7.310979417601914
6.383114212513419
5.792733903639909
5.384119439291875
5.075323357207718
4.82303254767951
4.604246677036184
4.406671272016851
4.223664416677269
4.051573863784441
3.888332255150644
3.7327154723995313
3.5839508087229057
3.441509776665214
3.304998402112782
3.174099006581026
3.04853919379754
2.928075217812674
2.8124829606946093
2.7015529427432177
2.595087475270494
2.492898956981122
2.394808785573732
2.3006466047735805
2.210249738349288
2.123462732081466
2.04013696136582
1.9601302815565802
1.8833067084640287
1.8095361218927455
1.7386939880339582
1.6706610980980159
1.6053233214338694
1.5425713718628298
1.4823005862255343
1.4244107143179552
