ERs (tCO2e/ha)
""
50.79650170372246
27.074646443231305
17.296881891039714
12.065315458512822
9.18720188244842
7.5420323917601735
6.549233617306929
5.90546409997575
5.4513686483086685
5.102874158874694
4.815423846588274
4.565255971077211
4.339573289717933
4.131371285951644
3.9367139998715337
3.7532977316484115
3.5796930298377134
3.4149441399706197
3.258356934281565
3.1093862763502025
2.967575879281308
2.832525904172859
2.703875241644951
2.581291585952902
2.464465663342286
2.3531076917639098
2.2469450541885814
2.1457206455234967
2.04919160544668
1.9571282828529537
1.869313348205523
1.7855410075529292
1.705616291930151
1.6293544065525012
1.5565801300274344
1.4871272569891996
1.4208380793888058
1.3575629027287495
1.2971595942045866
1.2394931601532686
