ERs (tCO2e/ha)
""
61.4867229222672
32.323640278746474
20.33653340879833
13.9468377624983
10.452830495838034
8.474240434514607
7.296162686178391
6.545248555805666
6.025487515171657
5.633554098527644
5.314753689456485
5.039971131808983
4.793571123739099
4.5670352621765415
4.35561181434564
4.156550099145112
3.9681691114364335
3.789365627662766
3.6193539511795856
3.457527813304585
3.303386736091786
3.15649644447835
3.0164672911231967
2.882942234182773
2.755589902701743
2.634100390594005
2.5181825311827595
2.4075619904852297
2.301979826938004
2.201191328797904
2.1049650270008535
2.0130818271566113
1.9253342287919253
1.841525613049446
1.7614695871337602
1.6849893776970173
1.6119172675562414
1.5420940714356277
1.475368647214547
1.4115974397086433
