ERs (tCO2e/ha)
""
66.72644488318063
35.10247253870727
22.093395301131324
15.155035807184646
11.357569728514926
9.204160700092155
7.91950970890484
7.098706758620518
6.529150117022273
6.098748635117545
5.748149829534763
5.445743078227342
5.174538625847681
4.925267274116763
4.692747050087495
4.473968256364816
4.267083221579526
4.070872670097678
3.8844633198325673
3.707177975379006
3.5384555460621647
3.377808004413841
3.224796891028428
3.079020189317925
2.940104726023037
2.807701537959275
2.6814828505946906
2.561139949997989
2.4463815654857797
2.3369325577562847
2.232532801238913
2.1329361991965734
2.037909796695866
1.9472329707616989
1.8606966847775606
1.778102798427175
1.699263426895887
1.6240003444733777
1.552144428575313
1.4835351408095647
