ERs (tCO2e/ha)
""
49.818379788749844
26.14539839775217
16.36524016713483
11.11701793552127
8.218149200876846
6.552889042778848
5.542731231079263
4.8850917081769865
4.420756527683555
4.065517641988204
3.774570439306217
3.5238689915227988
3.300330089063157
3.0966761504463896
2.9087165053663235
2.7339124078379626
2.5706185703910998
2.417681480959203
2.2742260026322803
2.1395414103230053
2.0130199984527906
1.8941235283419406
1.7823644584435907
1.6772950597460625
1.5785007689161528
1.4855958475169853
1.3982203217151532
1.3160376556756812
1.2387328650927099
1.1660109114440853
1.097595288807535
1.0332267530475008
0.9726621635925833
0.9156734190820591
0.8620464742805609
0.8115804291361949
0.764086682903951
0.7193881475437109
0.6773185154521192
0.6377215772057193
