ERs (tCO2e/ha)
""
26.396086712715363
15.214394973530318
10.563199845143865
8.034892921157498
6.6082561081905835
5.760791341138059
5.221294091290777
4.847777041364989
4.565489441194001
4.3349049522305565
4.135023782591152
3.9546140868167377
3.7876032700602047
3.6306485471544527
3.481854874571392
3.3400978540177704
3.20466588526642
3.0750708759782293
2.950947977858467
2.8320023585250147
2.7179808333057665
2.608656643549409
2.5038211933460324
2.4032794749448008
2.306847454743739
2.214350506137445
2.125622405785807
2.0405046372366016
1.958845865996551
1.8805015136811392
1.8053333924765387
1.7332093789431486
1.6640031156237665
1.5975937339370698
1.5338655945177517
1.472708042609457
1.4140151768980616
1.3576856306220957
1.3036223640378946
1.251732467482789
